"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","rt","url","responses","question_order","stimulus","key_press"
"html-keyboard-response","25","234667","0.0-3.0","1","7577.9500000644475","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Loading episode&hellip;</p><div>","32"
"image-keyboard-response","26","240479","0.0-4.0-0.0","1","5809.660000028089","","","","Images/NoChoice.png","39"
"image-keyboard-response","27","240736","0.0-4.0-1.0","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","28","241238","0.0-4.0-2.0","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","29","242730","0.0-4.0-0.1","1","1489.5800000522286","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","30","242983","0.0-4.0-1.1","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","31","243485","0.0-4.0-2.1","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","32","245323","0.0-4.0-0.2","1","1836.1750000622123","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","33","245577","0.0-4.0-1.2","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","34","246082","0.0-4.0-2.2","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","35","247405","0.0-4.0-0.3","1","1321.409999858588","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","36","247660","0.0-4.0-1.3","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","37","248165","0.0-4.0-2.3","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","38","249598","0.0-4.0-0.4","1","1431.7550000268966","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","39","249855","0.0-4.0-1.4","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","40","250358","0.0-4.0-2.4","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","41","252186","0.0-4.0-0.5","1","1826.3100001495332","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","42","252440","0.0-4.0-1.5","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","43","252947","0.0-4.0-2.5","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","44","254070","0.0-4.0-0.6","1","1121.7650000471622","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","45","254323","0.0-4.0-1.6","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","46","254829","0.0-4.0-2.6","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","47","257216","0.0-4.0-0.7","1","2384.9750000517815","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","48","257469","0.0-4.0-1.7","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","49","257971","0.0-4.0-2.7","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","50","258758","0.0-4.0-0.8","1","785.2849999908358","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","51","259012","0.0-4.0-1.8","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","52","259514","0.0-4.0-2.8","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","53","260471","0.0-4.0-0.9","1","954.7749999910593","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","54","260726","0.0-4.0-1.9","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","55","261232","0.0-4.0-2.9","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","56","262238","0.0-4.0-0.10","1","1004.9650000873953","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","57","262492","0.0-4.0-1.10","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","58","262996","0.0-4.0-2.10","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","59","263851","0.0-4.0-0.11","1","853.0800000298768","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","60","264104","0.0-4.0-1.11","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","61","264608","0.0-4.0-2.11","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","62","265379","0.0-4.0-0.12","1","769.3900000303984","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","63","265633","0.0-4.0-1.12","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","64","266135","0.0-4.0-2.12","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","65","267387","0.0-4.0-0.13","1","1250.2950001507998","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","66","267640","0.0-4.0-1.13","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","67","268144","0.0-4.0-2.13","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","68","269527","0.0-4.0-0.14","1","1381.0799999628216","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","69","269783","0.0-4.0-1.14","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","70","270288","0.0-4.0-2.14","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","71","272434","0.0-4.0-0.15","1","2144.319999963045","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","72","272687","0.0-4.0-1.15","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","73","273192","0.0-4.0-2.15","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","74","274034","0.0-4.0-0.16","1","840.6949997879565","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","75","274286","0.0-4.0-1.16","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","76","274791","0.0-4.0-2.16","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","77","275619","0.0-4.0-0.17","1","825.6300000939518","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","78","275870","0.0-4.0-1.17","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","79","276373","0.0-4.0-2.17","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","80","277294","0.0-4.0-0.18","1","919.3750000558794","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","81","277546","0.0-4.0-1.18","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","82","278051","0.0-4.0-2.18","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","83","279039","0.0-4.0-0.19","1","986.1949998885393","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","84","279292","0.0-4.0-1.19","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","85","279795","0.0-4.0-2.19","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","86","280543","0.0-4.0-0.20","1","746.2299999315292","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","87","280794","0.0-4.0-1.20","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","88","281301","0.0-4.0-2.20","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","89","282030","0.0-4.0-0.21","1","727.8099998366088","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","90","282283","0.0-4.0-1.21","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","91","282787","0.0-4.0-2.21","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","92","283791","0.0-4.0-0.22","1","1002.3099998943508","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","93","284043","0.0-4.0-1.22","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","94","284548","0.0-4.0-2.22","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","95","285126","0.0-4.0-0.23","1","577.95500010252","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","96","285382","0.0-4.0-1.23","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","97","285884","0.0-4.0-2.23","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","98","286807","0.0-4.0-0.24","1","921.1549998726696","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","99","287058","0.0-4.0-1.24","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","100","287560","0.0-4.0-2.24","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","101","288418","0.0-4.0-0.25","1","856.2499999534339","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","102","288672","0.0-4.0-1.25","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","103","289174","0.0-4.0-2.25","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","104","290995","0.0-4.0-0.26","1","1820.0100001413375","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","105","291247","0.0-4.0-1.26","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","106","291750","0.0-4.0-2.26","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","107","292646","0.0-4.0-0.27","1","894.3699998781085","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","108","292901","0.0-4.0-1.27","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","109","293404","0.0-4.0-2.27","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","110","294454","0.0-4.0-0.28","1","1049.2000000085682","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","111","294705","0.0-4.0-1.28","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","112","295211","0.0-4.0-2.28","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","113","295858","0.0-4.0-0.29","1","645.0750001240522","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","114","296110","0.0-4.0-1.29","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","115","296618","0.0-4.0-2.29","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","116","298131","0.0-4.0-0.30","1","1510.6949999462813","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","117","298385","0.0-4.0-1.30","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","118","298887","0.0-4.0-2.30","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","119","301576","0.0-4.0-0.31","1","2687.2700001113117","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","120","301830","0.0-4.0-1.31","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","121","302333","0.0-4.0-2.31","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","122","304234","0.0-4.0-0.32","1","1899.7250001411885","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","123","304490","0.0-4.0-1.32","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","124","304994","0.0-4.0-2.32","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","125","305800","0.0-4.0-0.33","1","804.1349998675287","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","126","306056","0.0-4.0-1.33","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","127","306559","0.0-4.0-2.33","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","128","307286","0.0-4.0-0.34","1","725.4649999085814","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","129","307539","0.0-4.0-1.34","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","130","308043","0.0-4.0-2.34","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","131","309302","0.0-4.0-0.35","1","1258.1150000914931","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","132","309555","0.0-4.0-1.35","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","133","310058","0.0-4.0-2.35","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","134","310851","0.0-4.0-0.36","1","791.3599999155849","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","135","311103","0.0-4.0-1.36","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","136","311607","0.0-4.0-2.36","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","137","312415","0.0-4.0-0.37","1","806.7350001074374","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","138","312671","0.0-4.0-1.37","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","139","313173","0.0-4.0-2.37","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","140","314951","0.0-4.0-0.38","1","1776.2500001117587","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","141","315203","0.0-4.0-1.38","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","142","315706","0.0-4.0-2.38","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","143","323707","0.0-4.0-0.39","1","7998.964999802411","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","144","323960","0.0-4.0-1.39","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","145","324464","0.0-4.0-2.39","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","146","325933","0.0-4.0-0.40","1","1467.4050000030547","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","147","326189","0.0-4.0-1.40","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","148","326691","0.0-4.0-2.40","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","149","327385","0.0-4.0-0.41","1","692.9549998603761","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","150","327638","0.0-4.0-1.41","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","151","328140","0.0-4.0-2.41","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","152","329053","0.0-4.0-0.42","1","911.4550000522286","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","153","329306","0.0-4.0-1.42","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","154","329812","0.0-4.0-2.42","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","155","330209","0.0-4.0-0.43","1","395.12500003911555","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","156","330462","0.0-4.0-1.43","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","157","330965","0.0-4.0-2.43","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","158","331593","0.0-4.0-0.44","1","626.810000045225","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","159","331848","0.0-4.0-1.44","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","160","332353","0.0-4.0-2.44","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","161","333154","0.0-4.0-0.45","1","799.4500000495464","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","162","333410","0.0-4.0-1.45","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","163","333914","0.0-4.0-2.45","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","164","334250","0.0-4.0-0.46","1","334.389999974519","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","165","334504","0.0-4.0-1.46","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","166","335006","0.0-4.0-2.46","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","167","335850","0.0-4.0-0.47","1","842.1849999576807","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","168","336103","0.0-4.0-1.47","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","169","336610","0.0-4.0-2.47","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","170","337537","0.0-4.0-0.48","1","925.6649999879301","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","171","337792","0.0-4.0-1.48","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","172","338298","0.0-4.0-2.48","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","173","339085","0.0-4.0-0.49","1","785.7900001108646","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","174","339341","0.0-4.0-1.49","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","175","339844","0.0-4.0-2.49","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","176","340234","0.0-4.0-0.50","1","388.85500002652407","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","177","340490","0.0-4.0-1.50","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","178","340993","0.0-4.0-2.50","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","179","341681","0.0-4.0-0.51","1","686.2549998331815","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","180","341933","0.0-4.0-1.51","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","181","342435","0.0-4.0-2.51","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","182","343193","0.0-4.0-0.52","1","756.3699998427182","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","183","343445","0.0-4.0-1.52","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","184","343949","0.0-4.0-2.52","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","185","344766","0.0-4.0-0.53","1","815.415000077337","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","186","345021","0.0-4.0-1.53","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","187","345526","0.0-4.0-2.53","1","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","188","346498","0.0-4.0-0.54","1","970.5550000071526","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","189","346750","0.0-4.0-1.54","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","190","347254","0.0-4.0-2.54","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","191","347581","0.0-4.0-0.55","1","325.2000000793487","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","192","347837","0.0-4.0-1.55","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","193","348341","0.0-4.0-2.55","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","194","348833","0.0-4.0-0.56","1","488.95999998785555","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","195","349088","0.0-4.0-1.56","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","196","349591","0.0-4.0-2.56","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","197","350333","0.0-4.0-0.57","1","741.0200000740588","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","198","350586","0.0-4.0-1.57","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","199","351091","0.0-4.0-2.57","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","200","351730","0.0-4.0-0.58","1","637.1449998114258","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","201","351984","0.0-4.0-1.58","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","202","352490","0.0-4.0-2.58","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","203","353137","0.0-4.0-0.59","1","643.7649999279529","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","204","353391","0.0-4.0-1.59","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","205","353895","0.0-4.0-2.59","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","206","355098","0.0-4.0-0.60","1","1201.6750001348555","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","207","355353","0.0-4.0-1.60","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","208","355858","0.0-4.0-2.60","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","209","356749","0.0-4.0-0.61","1","889.8199999239296","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","210","357004","0.0-4.0-1.61","1","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","211","357510","0.0-4.0-2.61","1","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","212","358006","0.0-4.0-0.62","1","493.7750000972301","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","213","358259","0.0-4.0-1.62","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","214","358761","0.0-4.0-2.62","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","215","359305","0.0-4.0-0.63","1","542.2499999403954","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","216","359559","0.0-4.0-1.63","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","217","360065","0.0-4.0-2.63","1","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","218","360873","0.0-4.0-0.64","1","806.7450001835823","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","219","361125","0.0-4.0-1.64","1","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","220","361631","0.0-4.0-2.64","1","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","221","362117","0.0-4.0-0.65","1","484.53000001609325","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","222","362369","0.0-4.0-1.65","1","null","","","","Images/BlackBeadChoice.png","null"
