"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"image-keyboard-response","2568","1718037","0.0-7.0-2.348","11","Low_HMMActual","666.9399999955203","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","2569","1718233","0.0-7.0-0.349","11","Low_HMMActual","194.63500002166256","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2570","1718635","0.0-7.0-1.349","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2571","1719337","0.0-7.0-2.349","11","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","2572","1719433","0.0-7.0-0.350","11","Low_HMMActual","94.70000001601875","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2573","1719835","0.0-7.0-1.350","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2574","1720537","0.0-7.0-2.350","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","2575","1720543","0.0-7.0-0.351","11","Low_HMMActual","4.734999994980171","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2576","1720945","0.0-7.0-1.351","11","Low_HMMActual","229.10000002593733","","","","Images/BlackBeadChoice.png","37"
"image-keyboard-response","2577","1721646","0.0-7.0-2.351","11","Low_HMMActual","517.2100000199862","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","2578","1721693","0.0-7.0-0.352","11","Low_HMMActual","45.415000000502914","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2579","1722095","0.0-7.0-1.352","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2580","1722797","0.0-7.0-2.352","11","Low_HMMActual","427.10999998962507","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","2581","1722823","0.0-7.0-0.353","11","Low_HMMActual","24.49999999953434","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","2582","1723225","0.0-7.0-1.353","11","Low_HMMActual","189.30500000715256","","","","Images/WhiteBeadChoice.png","39"
"image-keyboard-response","2583","1723927","0.0-7.0-2.353","11","Low_HMMActual","637.7449999854434","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","2584","1724063","0.0-7.0-0.354","11","Low_HMMActual","135.26499998988584","","","","Images/NewTrialWC.png","39"
