"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"pavlovia","0","3","0.0-0.0","12","Low_HMMActual","","","","","",""
"external-html","1","14114","0.0-1.0-0.0","12","Low_HMMActual","13509.814999997616","consent.html","","","",""
"survey-multi-choice","2","20993","0.0-1.0-1.0","12","Low_HMMActual","6877.760000003036","","{""Q0"":""Male"",""Q1"":""White""}","[0,1]","",""
"survey-text","3","24333","0.0-1.0-2.0","12","Low_HMMActual","3333.3849999908125","","{""Q0"":""44""}","","",""
"survey-text","4","33449","0.0-1.0-3.0","12","Low_HMMActual","9012.925000002724","","{""Q0"":""5b38a184dd6af000014ced7f""}","","",""
"html-keyboard-response","5","87642","0.0-2.0-0.0","12","Low_HMMActual","54088.71500000532","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>In this task you will see black or white beads being pulled from jars. <br><br>On each trial, a bead will be pulled from one of two jars. Once you see this bead, your goal is to predict the color of NEXT bead that will be pulled. <br> <br>Every time you correctly guess the color of the NEXT bead, you will get a point. <br><br>Press the SPACEBAR to continue.</p><div>","32"
"html-keyboard-response","6","97793","0.0-2.0-1.0","12","Low_HMMActual","10150.795000008657","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Jars are filled with 85% white or black beads and 15% of the opposite color mixed in<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","7","111434","0.0-2.0-2.0","12","Low_HMMActual","13638.770000005024","","","","resources/WhiteJar_HMM.png","32"
"image-keyboard-response","8","118192","0.0-2.0-3.0","12","Low_HMMActual","6756.204999997863","","","","resources/BlackJar_HMM.png","32"
"html-keyboard-response","9","125452","0.0-2.0-4.0","12","Low_HMMActual","7258.67000001017","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>There will be two blocks of trials. Each block will contain 500 trials. <br><br>Here are examples of what you will see on each trial.<br><br>Press the SPACEBAR to continue. </p><div>","32"
