"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"pavlovia","0","6","0.0-0.0","18","High_HMMActual","","","","","",""
"external-html","1","70602","0.0-1.0-0.0","18","High_HMMActual","70446.70999998925","consent.html","","","",""
"survey-multi-choice","2","84595","0.0-1.0-1.0","18","High_HMMActual","13989.290000026813","","{""Q0"":""Female"",""Q1"":""White""}","[0,1]","",""
"survey-text","3","88840","0.0-1.0-2.0","18","High_HMMActual","4233.2100000057835","","{""Q0"":""30""}","","",""
"survey-text","4","102933","0.0-1.0-3.0","18","High_HMMActual","13983.715000009397","","{""Q0"":""5edb7e7808def60009fd1693""}","","",""
"html-keyboard-response","5","191071","0.0-2.0-0.0","18","High_HMMActual","88033.11499999836","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>In this task you will see black or white beads being pulled from jars. <br><br>On each trial, a bead will be pulled from one of two jars. Once you see this bead, your goal is to predict the color of NEXT bead that will be pulled. <br> <br>Every time you correctly guess the color of the NEXT bead, you will get a point. <br><br>Press the SPACEBAR to continue.</p><div>","32"
"html-keyboard-response","6","207651","0.0-2.0-1.0","18","High_HMMActual","16579.105000011623","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Jars are filled with 85% white or black beads and 15% of the opposite color mixed in<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","7","218858","0.0-2.0-2.0","18","High_HMMActual","11205.235000001267","","","","resources/WhiteJar_HMM.png","32"
"image-keyboard-response","8","226091","0.0-2.0-3.0","18","High_HMMActual","7232.514999981504","","","","resources/BlackJar_HMM.png","32"
"html-keyboard-response","9","241511","0.0-2.0-4.0","18","High_HMMActual","15418.870000023162","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>There will be two blocks of trials. Each block will contain 500 trials. <br><br>Here are examples of what you will see on each trial.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","10","255845","0.0-2.0-5.0","18","High_HMMActual","14332.670000003418","","","","Images/NoChoice.png","32"
"html-keyboard-response","11","353326","0.0-2.0-6.0","18","High_HMMActual","97480.08000000846","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> The jar the beads are pulled from is NOT choosen at random on each trial.<br><br>After each prediction, there will be a chance that the jars will switch, and that the next bead will be pulled from the opposite jar as the previous trial.<br><br>In each block, the chance that a jar will switch will either be LOW (the jars will not switch very often), or HIGH (the jars will switch almost all the time).<br><br>At the start of each block, you will be told the probability that the jars will switch on each trial. This switch probability will stay constant throughout the block.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","12","404458","0.0-2.0-7.0","18","High_HMMActual","51131.80000000284","","","","Images/TutorialWhiteJarDrawHMMC.png","32"
"image-keyboard-response","13","410240","0.0-2.0-8.0","18","High_HMMActual","5779.875000007451","","","","Images/TutorialBlackJarDrawHMMC.png","32"
"image-keyboard-response","14","413810","0.0-2.0-9.0","18","High_HMMActual","3568.9450000063516","","","","Images/TutorialBlackJarDrawHMMI.png","32"
"html-keyboard-response","15","437251","0.0-2.0-10.0","18","High_HMMActual","23440.34999998985","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> As you observed, a white bead was pulled from a 85% white jar, the jars switched and a black bead was pulled from the 85% black jar, but then low-probability white bead was pulled from the 90% black jar. <br><br>In these mixed-jar blocks, you will first have to figure out which jar the current bead was pulled from, then use the jar switch probability to predict the color of the next bead.<br><br>Press SPACEBAR to conitnue.</p><div>","32"
"html-keyboard-response","16","445203","0.0-2.0-11.0","18","High_HMMActual","7951.260000001639","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> You will now be given a 2 question quiz to make sure you understand the fundamentals. </p><div>","32"
"image-keyboard-response","17","544022","0.0-2.0-12.0","18","High_HMMActual","98818.02499998594","","","","Images/TutorialQuestion1.png","39"
"image-keyboard-response","18","585775","0.0-2.0-13.0","18","High_HMMActual","32078.99500001804","","","","Images/TutorialQuestion2.png","38"
