"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"pavlovia","0","7","0.0-0.0","2","High_HMMActual","","","","","",""
"external-html","1","14733","0.0-1.0-0.0","2","High_HMMActual","14684.690000023693","consent.html","","","",""
"survey-multi-choice","2","23705","0.0-1.0-1.0","2","High_HMMActual","8969.00500007905","","{""Q0"":""Female"",""Q1"":""White""}","[0,1]","",""
"survey-text","3","27252","0.0-1.0-2.0","2","High_HMMActual","3543.7749999109656","","{""Q0"":""19""}","","",""
"survey-text","4","34078","0.0-1.0-3.0","2","High_HMMActual","6718.970000045374","","{""Q0"":""5ef1bf65b681b07df6e7ef80""}","","",""
"html-keyboard-response","5","43686","0.0-2.0-0.0","2","High_HMMActual","9491.42500013113","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>In this task you will see black or white beads being pulled from jars. <br><br>On each trial, a bead will be pulled from one of two jars. Once you see this bead, your goal is to predict the color of NEXT bead that will be pulled. <br> <br>Every time you correctly guess the color of the NEXT bead, you will get a point. <br><br>Press the SPACEBAR to continue.</p><div>","32"
"html-keyboard-response","6","51446","0.0-2.0-1.0","2","High_HMMActual","7757.93999992311","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Jars are filled with 80% white or black beads and 20% of the opposite color mixed in.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","7","59719","0.0-2.0-2.0","2","High_HMMActual","8269.644999876618","","","","resources/WhiteJar_HMM.png","32"
"image-keyboard-response","8","61758","0.0-2.0-3.0","2","High_HMMActual","2037.4499999452382","","","","resources/BlackJar_HMM.png","32"
"html-keyboard-response","9","66135","0.0-2.0-4.0","2","High_HMMActual","4375.165000092238","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>There will be two blocks of trials. Each block will contain 500 trials. <br><br>Here are examples of what you will see on each trial.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","10","72979","0.0-2.0-5.0","2","High_HMMActual","6842.420000117272","","","","Images/NoChoice.png","32"
