"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","rt","url","responses","question_order","stimulus","key_press"
"image-keyboard-response","65","202684","0.0-4.0-0.13","12","180.2300000563264","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","66","202937","0.0-4.0-1.13","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","67","203453","0.0-4.0-2.13","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","68","204061","0.0-4.0-0.14","12","605.8400000911206","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","69","204332","0.0-4.0-1.14","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","70","204852","0.0-4.0-2.14","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","71","204854","0.0-4.0-0.15","12","0.3400000277906656","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","72","205121","0.0-4.0-1.15","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","73","205628","0.0-4.0-2.15","12","201.1150000616908","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","74","205998","0.0-4.0-0.16","12","367.42500006221235","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","75","206249","0.0-4.0-1.16","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","76","206763","0.0-4.0-2.16","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","77","206981","0.0-4.0-0.17","12","216.42499999143183","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","78","207234","0.0-4.0-1.17","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","79","207742","0.0-4.0-2.17","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","80","208014","0.0-4.0-0.18","12","269.9649999849498","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","81","208280","0.0-4.0-1.18","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","82","208785","0.0-4.0-2.18","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","83","209003","0.0-4.0-0.19","12","215.88000003248453","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","84","209273","0.0-4.0-1.19","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","85","209776","0.0-4.0-2.19","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","86","210048","0.0-4.0-0.20","12","269.66500002890825","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","87","210305","0.0-4.0-1.20","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","88","210813","0.0-4.0-2.20","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","89","211047","0.0-4.0-0.21","12","231.9549999665469","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","90","211323","0.0-4.0-1.21","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","91","211838","0.0-4.0-2.21","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","92","212144","0.0-4.0-0.22","12","303.70499985292554","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","93","212403","0.0-4.0-1.22","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","94","212907","0.0-4.0-2.22","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","95","213202","0.0-4.0-0.23","12","293.0950000882149","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","96","213458","0.0-4.0-1.23","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","97","213966","0.0-4.0-2.23","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","98","214386","0.0-4.0-0.24","12","417.8550001233816","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","99","214651","0.0-4.0-1.24","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","100","215158","0.0-4.0-2.24","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","101","215313","0.0-4.0-0.25","12","153.21000013500452","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","102","215581","0.0-4.0-1.25","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","103","216084","0.0-4.0-2.25","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","104","216307","0.0-4.0-0.26","12","221.0099999792874","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","105","216574","0.0-4.0-1.26","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","106","217081","0.0-4.0-2.26","12","423.4400000423193","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","107","217512","0.0-4.0-0.27","12","429.11499994806945","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","108","217776","0.0-4.0-1.27","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","109","218288","0.0-4.0-2.27","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","110","218537","0.0-4.0-0.28","12","248.0750000104308","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","111","218789","0.0-4.0-1.28","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","112","219297","0.0-4.0-2.28","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","113","219601","0.0-4.0-0.29","12","302.20500007271767","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","114","219854","0.0-4.0-1.29","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","115","220371","0.0-4.0-2.29","12","498.50500002503395","","","","Images/BlackBeadChoiceWrong.png","39"
"image-keyboard-response","116","220738","0.0-4.0-0.30","12","364.37999992631376","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","117","220993","0.0-4.0-1.30","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","118","221511","0.0-4.0-2.30","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","119","221676","0.0-4.0-0.31","12","163.084999890998","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","120","221930","0.0-4.0-1.31","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","121","222445","0.0-4.0-2.31","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","122","222694","0.0-4.0-0.32","12","246.684999903664","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","123","222960","0.0-4.0-1.32","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","124","223477","0.0-4.0-2.32","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","125","223743","0.0-4.0-0.33","12","264.2099999357015","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","126","224012","0.0-4.0-1.33","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","127","224530","0.0-4.0-2.33","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","128","224742","0.0-4.0-0.34","12","210.85999999195337","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","129","224995","0.0-4.0-1.34","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","130","225512","0.0-4.0-2.34","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","131","225681","0.0-4.0-0.35","12","166.75500012934208","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","132","225935","0.0-4.0-1.35","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","133","226449","0.0-4.0-2.35","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","134","226676","0.0-4.0-0.36","12","225.3050000872463","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","135","226943","0.0-4.0-1.36","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","136","227449","0.0-4.0-2.36","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","137","227640","0.0-4.0-0.37","12","188.8700001873076","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","138","227895","0.0-4.0-1.37","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","139","228411","0.0-4.0-2.37","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","140","228523","0.0-4.0-0.38","12","110.45999987982213","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","141","228776","0.0-4.0-1.38","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","142","229286","0.0-4.0-2.38","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","143","229294","0.0-4.0-0.39","12","6.065000081434846","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","144","229556","0.0-4.0-1.39","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","145","230071","0.0-4.0-2.39","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","146","230160","0.0-4.0-0.40","12","86.36999991722405","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","147","230421","0.0-4.0-1.40","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","148","230928","0.0-4.0-2.40","12","486.70499981381","","","","Images/BlackBeadChoiceWrong.png","39"
"image-keyboard-response","149","231548","0.0-4.0-0.41","12","618.5000000987202","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","150","231801","0.0-4.0-1.41","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","151","232308","0.0-4.0-2.41","12","505.17000001855195","","","","Images/WhiteBeadChoiceWrong.png","39"
"image-keyboard-response","152","232841","0.0-4.0-0.42","12","530.9900001157075","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","153","233099","0.0-4.0-1.42","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","154","233615","0.0-4.0-2.42","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","155","233732","0.0-4.0-0.43","12","115.59000005945563","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","156","233993","0.0-4.0-1.43","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","157","234496","0.0-4.0-2.43","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","158","234607","0.0-4.0-0.44","12","109.23000006005168","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","159","234873","0.0-4.0-1.44","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","160","235377","0.0-4.0-2.44","12","437.52000015228987","","","","Images/BlackBeadChoiceWrong.png","39"
"image-keyboard-response","161","235589","0.0-4.0-0.45","12","210.90999990701675","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","162","235845","0.0-4.0-1.45","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","163","236351","0.0-4.0-2.45","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","164","236447","0.0-4.0-0.46","12","95.41000006720424","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","165","236714","0.0-4.0-1.46","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","166","237231","0.0-4.0-2.46","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","167","237330","0.0-4.0-0.47","12","97.70000004209578","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","168","237582","0.0-4.0-1.47","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","169","238089","0.0-4.0-2.47","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","170","238173","0.0-4.0-0.48","12","82.62999984435737","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","171","238425","0.0-4.0-1.48","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","172","238943","0.0-4.0-2.48","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","173","239031","0.0-4.0-0.49","12","86.65499999187887","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","174","239291","0.0-4.0-1.49","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","175","239805","0.0-4.0-2.49","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","176","240023","0.0-4.0-0.50","12","217.59000001475215","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","177","240286","0.0-4.0-1.50","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","178","240789","0.0-4.0-2.50","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","179","241003","0.0-4.0-0.51","12","211.9849999435246","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","180","241272","0.0-4.0-1.51","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","181","241785","0.0-4.0-2.51","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","182","241905","0.0-4.0-0.52","12","117.66500002704561","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","183","242164","0.0-4.0-1.52","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","184","242692","0.0-4.0-2.52","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","185","242693","0.0-4.0-0.53","12","0.1550000160932541","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","186","242951","0.0-4.0-1.53","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","187","243462","0.0-4.0-2.53","12","268.65499978885055","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","188","244073","0.0-4.0-0.54","12","609.3250000849366","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","189","244334","0.0-4.0-1.54","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","190","244840","0.0-4.0-2.54","12","329.7949999105185","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","191","245059","0.0-4.0-0.55","12","217.76499995030463","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","192","245317","0.0-4.0-1.55","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","193","245820","0.0-4.0-2.55","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","194","245889","0.0-4.0-0.56","12","66.80000014603138","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","195","246146","0.0-4.0-1.56","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","196","246659","0.0-4.0-2.56","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","197","246752","0.0-4.0-0.57","12","91.46000002510846","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","198","247016","0.0-4.0-1.57","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","199","247524","0.0-4.0-2.57","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","200","247580","0.0-4.0-0.58","12","54.84000011347234","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","201","247834","0.0-4.0-1.58","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","202","248349","0.0-4.0-2.58","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","203","248510","0.0-4.0-0.59","12","158.5949999280274","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","204","248766","0.0-4.0-1.59","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","205","249283","0.0-4.0-2.59","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","206","249360","0.0-4.0-0.60","12","74.01000009849668","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","207","249613","0.0-4.0-1.60","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","208","250128","0.0-4.0-2.60","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","209","250149","0.0-4.0-0.61","12","18.869999796152115","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","210","250424","0.0-4.0-1.61","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","211","250955","0.0-4.0-2.61","12","492.57500004023314","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","212","251361","0.0-4.0-0.62","12","403.02499989047647","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","213","251622","0.0-4.0-1.62","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","214","252128","0.0-4.0-2.62","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","215","252188","0.0-4.0-0.63","12","58.53499984368682","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","216","252444","0.0-4.0-1.63","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","217","252947","0.0-4.0-2.63","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","218","253160","0.0-4.0-0.64","12","210.47499985434115","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","219","253421","0.0-4.0-1.64","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","220","253931","0.0-4.0-2.64","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","221","254026","0.0-4.0-0.65","12","92.8700000513345","","","","Images/NewTrialBC.png","39"
