"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"pavlovia","0","5","0.0-0.0","4","High_HMMActual","","","","","",""
"external-html","1","40752","0.0-1.0-0.0","4","High_HMMActual","40638.81500000025","consent.html","","","",""
"survey-multi-choice","2","87215","0.0-1.0-1.0","4","High_HMMActual","46457.31999999953","","{""Q0"":""Female"",""Q1"":""White""}","[0,1]","",""
"survey-text","3","91764","0.0-1.0-2.0","4","High_HMMActual","4538.995000000796","","{""Q0"":""35""}","","",""
"survey-text","4","96328","0.0-1.0-3.0","4","High_HMMActual","4459.335000001374","","{""Q0"":""5d612ae16512d700159face7""}","","",""
"html-keyboard-response","5","122853","0.0-2.0-0.0","4","High_HMMActual","26418.734999999288","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>In this task you will see black or white beads being pulled from jars. <br><br>On each trial, a bead will be pulled from one of two jars. Once you see this bead, your goal is to predict the color of NEXT bead that will be pulled. <br> <br>Every time you correctly guess the color of the NEXT bead, you will get a point. <br><br>Press the SPACEBAR to continue.</p><div>","32"
"html-keyboard-response","6","136596","0.0-2.0-1.0","4","High_HMMActual","13741.434999999896","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Jars are filled with 85% white or black beads and 15% of the opposite color mixed in<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","7","142637","0.0-2.0-2.0","4","High_HMMActual","6037.395000001183","","","","resources/WhiteJar_HMM.png","32"
"image-keyboard-response","8","146162","0.0-2.0-3.0","4","High_HMMActual","3522.324999999895","","","","resources/BlackJar_HMM.png","32"
"html-keyboard-response","9","157638","0.0-2.0-4.0","4","High_HMMActual","11474.754999999248","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>There will be two blocks of trials. Each block will contain 500 trials. <br><br>Here are examples of what you will see on each trial.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","10","161727","0.0-2.0-5.0","4","High_HMMActual","4086.5250000006054","","","","Images/NoChoice.png","32"
"html-keyboard-response","11","196634","0.0-2.0-6.0","4","High_HMMActual","34906.064999999246","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> The jar the beads are pulled from is NOT choosen at random on each trial.<br><br>After each prediction, there will be a chance that the jars will switch, and that the next bead will be pulled from the opposite jar as the previous trial.<br><br>In each block, the chance that a jar will switch will either be LOW (the jars will not switch very often), or HIGH (the jars will switch almost all the time).<br><br>At the start of each block, you will be told the probability that the jars will switch on each trial. This switch probability will stay constant throughout the block.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","12","219031","0.0-2.0-7.0","4","High_HMMActual","22394.949999999895","","","","Images/TutorialWhiteJarDrawHMMC.png","32"
"image-keyboard-response","13","223359","0.0-2.0-8.0","4","High_HMMActual","4324.964999999793","","","","Images/TutorialBlackJarDrawHMMC.png","32"
"image-keyboard-response","14","226446","0.0-2.0-9.0","4","High_HMMActual","3085.919999999518","","","","Images/TutorialBlackJarDrawHMMI.png","32"
"html-keyboard-response","15","253329","0.0-2.0-10.0","4","High_HMMActual","26881.004999999248","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> As you observed, a white bead was pulled from a 85% white jar, the jars switched and a black bead was pulled from the 85% black jar, but then low-probability white bead was pulled from the 90% black jar. <br><br>In these mixed-jar blocks, you will first have to figure out which jar the current bead was pulled from, then use the jar switch probability to predict the color of the next bead.<br><br>Press SPACEBAR to conitnue.</p><div>","32"
"html-keyboard-response","16","258096","0.0-2.0-11.0","4","High_HMMActual","4764.850000001374","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> You will now be given a 2 question quiz to make sure you understand the fundamentals. </p><div>","32"
"image-keyboard-response","17","368303","0.0-2.0-12.0","4","High_HMMActual","110204.68000000075","","","","Images/TutorialQuestion1.png","39"
"image-keyboard-response","18","393128","0.0-2.0-13.0","4","High_HMMActual","22109.08000000019","","","","Images/TutorialQuestion2.png","38"
"html-keyboard-response","19","442823","0.0-3.0","4","High_HMMActual","47941.14500000066","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Loading episode&hellip;</p><div>","32"
"image-keyboard-response","20","476570","0.0-4.0-0.0","4","High_HMMActual","33743.98999999906","","","","Images/NoChoice.png","39"
"image-keyboard-response","21","476824","0.0-4.0-1.0","4","High_HMMActual","205.20499999838648","","","","Images/WhiteBeadChoice.png","39"
"image-keyboard-response","22","477328","0.0-4.0-2.0","4","High_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","23","483768","0.0-4.0-0.1","4","High_HMMActual","6437.0849999996135","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","24","484021","0.0-4.0-1.1","4","High_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
