"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","rt","url","responses","question_order","stimulus","key_press"
"image-keyboard-response","39","226415","0.0-4.0-1.4","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","40","226931","0.0-4.0-2.4","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","41","227953","0.0-4.0-0.5","7","1016.3649999303743","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","42","228224","0.0-4.0-1.5","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","43","228777","0.0-4.0-2.5","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","44","229586","0.0-4.0-0.6","7","806.4650000305846","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","45","229852","0.0-4.0-1.6","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","46","230355","0.0-4.0-2.6","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","47","231778","0.0-4.0-0.7","7","1425.0750000355765","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","48","232045","0.0-4.0-1.7","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","49","232556","0.0-4.0-2.7","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","50","233833","0.0-4.0-0.8","7","1274.184999987483","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","51","234093","0.0-4.0-1.8","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","52","234611","0.0-4.0-2.8","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","53","235240","0.0-4.0-0.9","7","626.0100000072271","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","54","235503","0.0-4.0-1.9","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","55","236017","0.0-4.0-2.9","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","56","236520","0.0-4.0-0.10","7","500.81500003580004","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","57","236776","0.0-4.0-1.10","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","58","237291","0.0-4.0-2.10","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","59","237860","0.0-4.0-0.11","7","566.7400000384077","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","60","238122","0.0-4.0-1.11","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","61","238645","0.0-4.0-2.11","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","62","239787","0.0-4.0-0.12","7","1138.135000015609","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","63","240045","0.0-4.0-1.12","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","64","240550","0.0-4.0-2.12","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","65","241472","0.0-4.0-0.13","7","919.4900000002235","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","66","241736","0.0-4.0-1.13","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","67","242255","0.0-4.0-2.13","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","68","243094","0.0-4.0-0.14","7","836.3649999955669","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","69","243361","0.0-4.0-1.14","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","70","243871","0.0-4.0-2.14","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","71","244841","0.0-4.0-0.15","7","968.1850000051782","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","72","245109","0.0-4.0-1.15","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","73","245624","0.0-4.0-2.15","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","74","246432","0.0-4.0-0.16","7","805.0400000065565","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","75","246694","0.0-4.0-1.16","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","76","247212","0.0-4.0-2.16","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","77","248100","0.0-4.0-0.17","7","884.8749999888241","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","78","248371","0.0-4.0-1.17","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","79","248876","0.0-4.0-2.17","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","80","249575","0.0-4.0-0.18","7","696.5750000672415","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","81","249836","0.0-4.0-1.18","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","82","250357","0.0-4.0-2.18","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","83","250943","0.0-4.0-0.19","7","584.0450000250712","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","84","251208","0.0-4.0-1.19","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","85","251733","0.0-4.0-2.19","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","86","252274","0.0-4.0-0.20","7","538.7950000585988","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","87","252539","0.0-4.0-1.20","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","88","253066","0.0-4.0-2.20","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","89","253592","0.0-4.0-0.21","7","522.9599999729544","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","90","253854","0.0-4.0-1.21","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","91","254369","0.0-4.0-2.21","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","92","254896","0.0-4.0-0.22","7","524.074999964796","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","93","255148","0.0-4.0-1.22","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","94","255662","0.0-4.0-2.22","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","95","256112","0.0-4.0-0.23","7","447.33500003349036","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","96","256365","0.0-4.0-1.23","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","97","256876","0.0-4.0-2.23","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","98","257314","0.0-4.0-0.24","7","436.0599999781698","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","99","257585","0.0-4.0-1.24","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","100","258094","0.0-4.0-2.24","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","101","258543","0.0-4.0-0.25","7","446.53999991714954","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","102","258799","0.0-4.0-1.25","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","103","259319","0.0-4.0-2.25","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","104","260170","0.0-4.0-0.26","7","849.114999989979","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","105","260450","0.0-4.0-1.26","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","106","260973","0.0-4.0-2.26","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","107","261747","0.0-4.0-0.27","7","771.1449998896569","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","108","262017","0.0-4.0-1.27","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","109","262520","0.0-4.0-2.27","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","110","263578","0.0-4.0-0.28","7","1055.2850000094622","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","111","263844","0.0-4.0-1.28","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","112","264358","0.0-4.0-2.28","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","113","264715","0.0-4.0-0.29","7","354.6349999960512","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","114","264977","0.0-4.0-1.29","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","115","265498","0.0-4.0-2.29","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","116","265928","0.0-4.0-0.30","7","428.60499990638345","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","117","266192","0.0-4.0-1.30","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","118","266696","0.0-4.0-2.30","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","119","267046","0.0-4.0-0.31","7","347.54999994765967","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","120","267313","0.0-4.0-1.31","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","121","267836","0.0-4.0-2.31","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","122","268108","0.0-4.0-0.32","7","269.84000008087605","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","123","268379","0.0-4.0-1.32","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","124","268882","0.0-4.0-2.32","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","125","269177","0.0-4.0-0.33","7","291.55500000342727","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","126","269442","0.0-4.0-1.33","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","127","269965","0.0-4.0-2.33","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","128","270220","0.0-4.0-0.34","7","252.76499998290092","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","129","270491","0.0-4.0-1.34","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","130","271000","0.0-4.0-2.34","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","131","271268","0.0-4.0-0.35","7","266.9149999273941","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","132","271540","0.0-4.0-1.35","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","133","272062","0.0-4.0-2.35","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","134","272328","0.0-4.0-0.36","7","264.3600000301376","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","135","272589","0.0-4.0-1.36","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","136","273093","0.0-4.0-2.36","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","137","273353","0.0-4.0-0.37","7","257.46500003151596","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","138","273614","0.0-4.0-1.37","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","139","274130","0.0-4.0-2.37","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","140","274422","0.0-4.0-0.38","7","288.70500007178634","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","141","274680","0.0-4.0-1.38","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","142","275196","0.0-4.0-2.38","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","143","275464","0.0-4.0-0.39","7","265.37000003736466","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","144","275720","0.0-4.0-1.39","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","145","276224","0.0-4.0-2.39","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","146","276501","0.0-4.0-0.40","7","274.53000005334616","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","147","276757","0.0-4.0-1.40","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","148","277266","0.0-4.0-2.40","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","149","277405","0.0-4.0-0.41","7","135.9699999447912","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","150","277658","0.0-4.0-1.41","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","151","278177","0.0-4.0-2.41","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","152","278428","0.0-4.0-0.42","7","248.56500001624227","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","153","278689","0.0-4.0-1.42","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","154","279226","0.0-4.0-2.42","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","155","279471","0.0-4.0-0.43","7","242.19999997876585","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","156","279731","0.0-4.0-1.43","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","157","280243","0.0-4.0-2.43","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","158","280489","0.0-4.0-0.44","7","243.31500008702278","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","159","280745","0.0-4.0-1.44","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","160","281264","0.0-4.0-2.44","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","161","281498","0.0-4.0-0.45","7","231.9200000492856","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","162","281761","0.0-4.0-1.45","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","163","282277","0.0-4.0-2.45","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","164","282591","0.0-4.0-0.46","7","310.1950000273064","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","165","282861","0.0-4.0-1.46","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","166","283376","0.0-4.0-2.46","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","167","283633","0.0-4.0-0.47","7","253.90000001061708","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","168","283898","0.0-4.0-1.47","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","169","284415","0.0-4.0-2.47","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","170","284740","0.0-4.0-0.48","7","323.0449999682605","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","171","284992","0.0-4.0-1.48","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","172","285507","0.0-4.0-2.48","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","173","285828","0.0-4.0-0.49","7","318.6199999181554","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","174","286089","0.0-4.0-1.49","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","175","286605","0.0-4.0-2.49","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","176","286972","0.0-4.0-0.50","7","364.50499994680285","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","177","287238","0.0-4.0-1.50","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","178","287747","0.0-4.0-2.50","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","179","287994","0.0-4.0-0.51","7","244.0049999859184","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","180","288256","0.0-4.0-1.51","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","181","288765","0.0-4.0-2.51","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","182","289065","0.0-4.0-0.52","7","298.15000004600734","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","183","289328","0.0-4.0-1.52","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","184","289850","0.0-4.0-2.52","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","185","290105","0.0-4.0-0.53","7","251.55000004451722","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","186","290375","0.0-4.0-1.53","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","187","290879","0.0-4.0-2.53","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","188","291219","0.0-4.0-0.54","7","337.24000002257526","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","189","291472","0.0-4.0-1.54","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","190","291992","0.0-4.0-2.54","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","191","292305","0.0-4.0-0.55","7","310.7500000623986","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","192","292562","0.0-4.0-1.55","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","193","293074","0.0-4.0-2.55","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","194","293278","0.0-4.0-0.56","7","201.1300000594929","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","195","293536","0.0-4.0-1.56","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","196","294053","0.0-4.0-2.56","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","197","294296","0.0-4.0-0.57","7","240.5899999430403","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","198","294558","0.0-4.0-1.57","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","199","295073","0.0-4.0-2.57","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","200","295928","0.0-4.0-0.58","7","853.5050000064075","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","201","296194","0.0-4.0-1.58","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","202","296698","0.0-4.0-2.58","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","203","296960","0.0-4.0-0.59","7","259.79999999981374","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","204","297219","0.0-4.0-1.59","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","205","297734","0.0-4.0-2.59","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","206","297915","0.0-4.0-0.60","7","177.82500002067536","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","207","298171","0.0-4.0-1.60","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","208","298689","0.0-4.0-2.60","7","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","209","298777","0.0-4.0-0.61","7","86.06499992311001","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","210","299036","0.0-4.0-1.61","7","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","211","299552","0.0-4.0-2.61","7","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","212","299950","0.0-4.0-0.62","7","396.03000006172806","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","213","300211","0.0-4.0-1.62","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","214","300717","0.0-4.0-2.62","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","215","301272","0.0-4.0-0.63","7","552.5599999818951","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","216","301540","0.0-4.0-1.63","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","217","302063","0.0-4.0-2.63","7","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","218","302347","0.0-4.0-0.64","7","280.96999996341765","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","219","302616","0.0-4.0-1.64","7","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","220","303130","0.0-4.0-2.64","7","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","221","304002","0.0-4.0-0.65","7","868.4999999823049","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","222","304270","0.0-4.0-1.65","7","null","","","","Images/WhiteBeadChoice.png","null"
