"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"pavlovia","0","4","0.0-0.0","17","Low_HMMActual","","","","","",""
"external-html","1","3400","0.0-1.0-0.0","17","Low_HMMActual","3254.659999976866","consent.html","","","",""
"survey-multi-choice","2","8544","0.0-1.0-1.0","17","Low_HMMActual","5140.849999967031","","{""Q0"":""Male"",""Q1"":""White""}","[0,1]","",""
"survey-text","3","11665","0.0-1.0-2.0","17","Low_HMMActual","3117.2750000841916","","{""Q0"":""28""}","","",""
"survey-text","4","18551","0.0-1.0-3.0","17","Low_HMMActual","6782.245000009425","","{""Q0"":""5bd283469afb5b00015bdd5a""}","","",""
"html-keyboard-response","5","30353","0.0-2.0-0.0","17","Low_HMMActual","11700.470000039786","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>In this task you will see black or white beads being pulled from jars. <br><br>On each trial, a bead will be pulled from one of two jars. Once you see this bead, your goal is to predict the color of NEXT bead that will be pulled. <br> <br>Every time you correctly guess the color of the NEXT bead, you will get a point. <br><br>Press the SPACEBAR to continue.</p><div>","32"
"html-keyboard-response","6","38213","0.0-2.0-1.0","17","Low_HMMActual","7859.2850000131875","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Jars are filled with 85% white or black beads and 15% of the opposite color mixed in<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","7","46284","0.0-2.0-2.0","17","Low_HMMActual","8069.750000024214","","","","resources/WhiteJar_HMM.png","32"
"image-keyboard-response","8","48628","0.0-2.0-3.0","17","Low_HMMActual","2343.819999950938","","","","resources/BlackJar_HMM.png","32"
"html-keyboard-response","9","52502","0.0-2.0-4.0","17","Low_HMMActual","3873.410000000149","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>There will be two blocks of trials. Each block will contain 500 trials. <br><br>Here are examples of what you will see on each trial.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","10","57938","0.0-2.0-5.0","17","Low_HMMActual","5434.149999986403","","","","Images/NoChoice.png","32"
"html-keyboard-response","11","76526","0.0-2.0-6.0","17","Low_HMMActual","18587.15499995742","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> The jar the beads are pulled from is NOT choosen at random on each trial.<br><br>After each prediction, there will be a chance that the jars will switch, and that the next bead will be pulled from the opposite jar as the previous trial.<br><br>In each block, the chance that a jar will switch will either be LOW (the jars will not switch very often), or HIGH (the jars will switch almost all the time).<br><br>At the start of each block, you will be told the probability that the jars will switch on each trial. This switch probability will stay constant throughout the block.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","12","90781","0.0-2.0-7.0","17","Low_HMMActual","14253.729999996722","","","","Images/TutorialWhiteJarDrawHMMC.png","32"
"image-keyboard-response","13","97187","0.0-2.0-8.0","17","Low_HMMActual","6404.974999953993","","","","Images/TutorialBlackJarDrawHMMC.png","32"
"image-keyboard-response","14","99851","0.0-2.0-9.0","17","Low_HMMActual","2662.460000021383","","","","Images/TutorialBlackJarDrawHMMI.png","32"
"html-keyboard-response","15","104992","0.0-2.0-10.0","17","Low_HMMActual","5140.08499996271","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> As you observed, a white bead was pulled from a 85% white jar, the jars switched and a black bead was pulled from the 85% black jar, but then low-probability white bead was pulled from the 90% black jar. <br><br>In these mixed-jar blocks, you will first have to figure out which jar the current bead was pulled from, then use the jar switch probability to predict the color of the next bead.<br><br>Press SPACEBAR to conitnue.</p><div>","32"
"html-keyboard-response","16","106687","0.0-2.0-11.0","17","Low_HMMActual","1693.9500001026317","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> You will now be given a 2 question quiz to make sure you understand the fundamentals. </p><div>","32"
"image-keyboard-response","17","116132","0.0-2.0-12.0","17","Low_HMMActual","9443.360000033863","","","","Images/TutorialQuestion1.png","39"
"image-keyboard-response","18","124573","0.0-2.0-13.0","17","Low_HMMActual","5160.23999999743","","","","Images/TutorialQuestion2.png","38"
"html-keyboard-response","19","135223","0.0-3.0","17","Low_HMMActual","8576.705000014044","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Loading episode&hellip;</p><div>","32"
"image-keyboard-response","20","139581","0.0-4.0-0.0","17","Low_HMMActual","4356.195000000298","","","","Images/NoChoice.png","37"
"image-keyboard-response","21","139833","0.0-4.0-1.0","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","22","140334","0.0-4.0-2.0","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","23","144273","0.0-4.0-0.1","17","Low_HMMActual","3937.735000043176","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","24","144524","0.0-4.0-1.1","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","25","145026","0.0-4.0-2.1","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","26","145748","0.0-4.0-0.2","17","Low_HMMActual","720.3250000020489","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","27","145999","0.0-4.0-1.2","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","28","146501","0.0-4.0-2.2","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","29","147004","0.0-4.0-0.3","17","Low_HMMActual","502.4199999170378","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","30","147256","0.0-4.0-1.3","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","31","147758","0.0-4.0-2.3","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","32","148233","0.0-4.0-0.4","17","Low_HMMActual","473.5900000669062","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","33","148485","0.0-4.0-1.4","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","34","148987","0.0-4.0-2.4","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","35","150223","0.0-4.0-0.5","17","Low_HMMActual","1234.6550000365824","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","36","150475","0.0-4.0-1.5","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","37","150977","0.0-4.0-2.5","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","38","151982","0.0-4.0-0.6","17","Low_HMMActual","1003.2950000604615","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","39","152233","0.0-4.0-1.6","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","40","152735","0.0-4.0-2.6","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","41","153878","0.0-4.0-0.7","17","Low_HMMActual","1142.504999996163","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","42","154130","0.0-4.0-1.7","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","43","154633","0.0-4.0-2.7","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","44","155101","0.0-4.0-0.8","17","Low_HMMActual","467.6200000103563","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","45","155353","0.0-4.0-1.8","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","46","155856","0.0-4.0-2.8","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","47","156406","0.0-4.0-0.9","17","Low_HMMActual","549.0399999544024","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","48","156658","0.0-4.0-1.9","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","49","157161","0.0-4.0-2.9","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","50","157545","0.0-4.0-0.10","17","Low_HMMActual","383.2399999955669","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","51","157796","0.0-4.0-1.10","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","52","158299","0.0-4.0-2.10","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","53","158764","0.0-4.0-0.11","17","Low_HMMActual","464.50000000186265","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","54","159016","0.0-4.0-1.11","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","55","159518","0.0-4.0-2.11","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","56","160698","0.0-4.0-0.12","17","Low_HMMActual","1178.925000014715","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","57","160950","0.0-4.0-1.12","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","58","161452","0.0-4.0-2.12","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","59","162279","0.0-4.0-0.13","17","Low_HMMActual","825.8499999064952","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","60","162530","0.0-4.0-1.13","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","61","163032","0.0-4.0-2.13","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","62","163975","0.0-4.0-0.14","17","Low_HMMActual","942.0150000369176","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","63","164228","0.0-4.0-1.14","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","64","164730","0.0-4.0-2.14","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","65","165706","0.0-4.0-0.15","17","Low_HMMActual","975.3100000089034","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","66","165957","0.0-4.0-1.15","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","67","166459","0.0-4.0-2.15","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","68","166817","0.0-4.0-0.16","17","Low_HMMActual","357.3499999474734","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","69","167071","0.0-4.0-1.16","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","70","167573","0.0-4.0-2.16","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","71","167840","0.0-4.0-0.17","17","Low_HMMActual","266.36500004678965","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","72","168092","0.0-4.0-1.17","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","73","168593","0.0-4.0-2.17","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","74","168880","0.0-4.0-0.18","17","Low_HMMActual","285.56500002741814","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","75","169131","0.0-4.0-1.18","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","76","169633","0.0-4.0-2.18","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","77","169990","0.0-4.0-0.19","17","Low_HMMActual","356.56999994535","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","78","170243","0.0-4.0-1.19","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","79","170744","0.0-4.0-2.19","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","80","171245","0.0-4.0-0.20","17","Low_HMMActual","500.28000003658235","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","81","171496","0.0-4.0-1.20","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","82","171999","0.0-4.0-2.20","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","83","172303","0.0-4.0-0.21","17","Low_HMMActual","303.2799999928102","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","84","172554","0.0-4.0-1.21","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","85","173056","0.0-4.0-2.21","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","86","173319","0.0-4.0-0.22","17","Low_HMMActual","261.17499999236315","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","87","173571","0.0-4.0-1.22","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","88","174072","0.0-4.0-2.22","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","89","174538","0.0-4.0-0.23","17","Low_HMMActual","464.864999987185","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","90","174790","0.0-4.0-1.23","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","91","175292","0.0-4.0-2.23","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","92","175732","0.0-4.0-0.24","17","Low_HMMActual","438.6950000189245","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","93","175986","0.0-4.0-1.24","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","94","176487","0.0-4.0-2.24","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","95","176896","0.0-4.0-0.25","17","Low_HMMActual","407.42499998304993","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","96","177147","0.0-4.0-1.25","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","97","177649","0.0-4.0-2.25","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","98","178057","0.0-4.0-0.26","17","Low_HMMActual","406.2749999575317","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","99","178309","0.0-4.0-1.26","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","100","178811","0.0-4.0-2.26","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","101","179193","0.0-4.0-0.27","17","Low_HMMActual","381.91999995615333","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","102","179445","0.0-4.0-1.27","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","103","179946","0.0-4.0-2.27","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","104","180152","0.0-4.0-0.28","17","Low_HMMActual","204.67000000644475","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","105","180403","0.0-4.0-1.28","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","106","180905","0.0-4.0-2.28","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","107","181162","0.0-4.0-0.29","17","Low_HMMActual","256.26500009093434","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","108","181414","0.0-4.0-1.29","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","109","181917","0.0-4.0-2.29","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","110","182227","0.0-4.0-0.30","17","Low_HMMActual","308.5050000809133","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","111","182479","0.0-4.0-1.30","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","112","182980","0.0-4.0-2.30","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","113","183154","0.0-4.0-0.31","17","Low_HMMActual","172.2350000636652","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","114","183406","0.0-4.0-1.31","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","115","183908","0.0-4.0-2.31","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","116","184038","0.0-4.0-0.32","17","Low_HMMActual","128.859999938868","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","117","184290","0.0-4.0-1.32","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","118","184792","0.0-4.0-2.32","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","119","185056","0.0-4.0-0.33","17","Low_HMMActual","263.17499997094274","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","120","185307","0.0-4.0-1.33","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","121","185808","0.0-4.0-2.33","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","122","186115","0.0-4.0-0.34","17","Low_HMMActual","305.49499997869134","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","123","186367","0.0-4.0-1.34","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","124","186870","0.0-4.0-2.34","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","125","187138","0.0-4.0-0.35","17","Low_HMMActual","267.06999994348735","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","126","187389","0.0-4.0-1.35","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","127","187891","0.0-4.0-2.35","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","128","188128","0.0-4.0-0.36","17","Low_HMMActual","236.03499995078892","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","129","188379","0.0-4.0-1.36","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","130","188882","0.0-4.0-2.36","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","131","189155","0.0-4.0-0.37","17","Low_HMMActual","270.5800000112504","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","132","189407","0.0-4.0-1.37","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
