"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"pavlovia","0","25","0.0-0.0","9","High_HMMActual","","","","","",""
"external-html","1","35252","0.0-1.0-0.0","9","High_HMMActual","34766.92000008188","consent.html","","","",""
"survey-multi-choice","2","48353","0.0-1.0-1.0","9","High_HMMActual","13093.089999863878","","{""Q0"":""Male"",""Q1"":""White""}","[0,1]","",""
"survey-text","3","51160","0.0-1.0-2.0","9","High_HMMActual","2782.8899999149144","","{""Q0"":""24""}","","",""
"survey-text","4","61446","0.0-1.0-3.0","9","High_HMMActual","10174.705000128597","","{""Q0"":""5d945f299f526b001602dc8f""}","","",""
"html-keyboard-response","5","75646","0.0-2.0-0.0","9","High_HMMActual","14094.139999942854","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>In this task you will see black or white beads being pulled from jars. <br><br>On each trial, a bead will be pulled from one of two jars. Once you see this bead, your goal is to predict the color of NEXT bead that will be pulled. <br> <br>Every time you correctly guess the color of the NEXT bead, you will get a point. <br><br>Press the SPACEBAR to continue.</p><div>","32"
"html-keyboard-response","6","82350","0.0-2.0-1.0","9","High_HMMActual","6701.8799998331815","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Jars are filled with 80% white or black beads and 20% of the opposite color mixed in.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","7","85261","0.0-2.0-2.0","9","High_HMMActual","2904.469999950379","","","","resources/WhiteJar_HMM.png","32"
"image-keyboard-response","8","87375","0.0-2.0-3.0","9","High_HMMActual","2110.73000007309","","","","resources/BlackJar_HMM.png","32"
"html-keyboard-response","9","94280","0.0-2.0-4.0","9","High_HMMActual","6902.770000044256","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>There will be two blocks of trials. Each block will contain 500 trials. <br><br>Here are examples of what you will see on each trial.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","10","98442","0.0-2.0-5.0","9","High_HMMActual","4158.675000071526","","","","Images/NoChoice.png","32"
"html-keyboard-response","11","120481","0.0-2.0-6.0","9","High_HMMActual","22036.324999993667","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> The jar the beads are pulled from is NOT choosen at random on each trial.<br><br>After each prediction, there will be a chance that the jars will switch, and that the next bead will be pulled from the opposite jar as the previous trial.<br><br>In each block, the chance that a jar will switch will either be LOW (the jars will not switch very often), or HIGH (the jars will switch almost all the time).<br><br>At the start of each block, you will be told the probability that the jars will switch on each trial. This switch probability will stay constant throughout the block.<br><br>We will now show you some examples of beads being drawn from jars. The bead will appear in the middle of the screen, and the jar the bead was pulled from will be indicated with a black rectangle.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","12","124287","0.0-2.0-7.0","9","High_HMMActual","3802.9349998105317","","","","Images/TutorialWhiteJarDrawHMMC.png","32"
